event_timestamp,OPT,ticker,option_exp,strike,option_right,bid_price,bid_size,ask_price,ask_size,time
2026-03-24 18:14:43.242772,,SPY,20260324,653,C,1.63,5,1.65,64,03/24/2026 14:14:43
2026-03-24 18:14:43.242900,,SPY,20260324,653,C,1.63,5,1.65,615,03/24/2026 14:14:43
2026-03-24 18:14:43.401836,,SPY,20260324,653,C,1.63,5,1.65,484,03/24/2026 14:14:43
2026-03-24 18:14:43.600907,,SPY,20260324,653,C,1.62,111,1.65,484,03/24/2026 14:14:43
2026-03-24 18:14:43.600971,,SPY,20260324,653,C,1.62,111,1.64,477,03/24/2026 14:14:43
2026-03-24 18:14:43.601023,,SPY,20260324,653,C,1.62,111,1.64,477,03/24/2026 14:14:43
2026-03-24 18:14:43.601075,,SPY,20260324,653,C,1.62,111,1.64,477,03/24/2026 14:14:43
2026-03-24 18:14:43.901257,,SPY,20260324,653,C,1.61,234,1.64,477,03/24/2026 14:14:43
2026-03-24 18:14:43.901287,,SPY,20260324,653,C,1.61,234,1.63,164,03/24/2026 14:14:43
2026-03-24 18:14:43.901316,,SPY,20260324,653,C,1.61,234,1.63,164,03/24/2026 14:14:43
2026-03-24 18:14:43.901342,,SPY,20260324,653,C,1.61,234,1.63,164,03/24/2026 14:14:43
2026-03-24 18:14:44.000743,,SPY,20260324,653,C,1.61,239,1.63,164,03/24/2026 14:14:44
2026-03-24 18:14:44.000828,,SPY,20260324,653,C,1.61,239,1.63,111,03/24/2026 14:14:44
2026-03-24 18:14:45.119452,,SPY,20260324,653,C,1.61,480,1.63,111,03/24/2026 14:14:45
2026-03-24 18:14:45.119494,,SPY,20260324,653,C,1.61,480,1.63,83,03/24/2026 14:14:45
2026-03-24 18:14:45.530874,,SPY,20260324,653,C,1.6,385,1.63,83,03/24/2026 14:14:45
2026-03-24 18:14:45.530906,,SPY,20260324,653,C,1.6,385,1.62,146,03/24/2026 14:14:45
2026-03-24 18:14:45.530930,,SPY,20260324,653,C,1.6,385,1.62,146,03/24/2026 14:14:45
2026-03-24 18:14:45.530955,,SPY,20260324,653,C,1.6,385,1.62,146,03/24/2026 14:14:45
2026-03-24 18:14:45.643449,,SPY,20260324,653,C,1.6,7,1.62,146,03/24/2026 14:14:45
2026-03-24 18:14:45.643487,,SPY,20260324,653,C,1.6,7,1.62,336,03/24/2026 14:14:45
2026-03-24 18:14:45.704135,,SPY,20260324,653,C,1.6,52,1.62,336,03/24/2026 14:14:45
2026-03-24 18:14:45.704159,,SPY,20260324,653,C,1.6,52,1.62,508,03/24/2026 14:14:45
2026-03-24 18:14:46.203906,,SPY,20260324,653,C,1.6,68,1.62,508,03/24/2026 14:14:46
2026-03-24 18:14:46.203951,,SPY,20260324,653,C,1.6,68,1.62,645,03/24/2026 14:14:46
2026-03-24 18:14:46.442436,,SPY,20260324,653,C,1.6,132,1.62,645,03/24/2026 14:14:46
2026-03-24 18:14:46.442461,,SPY,20260324,653,C,1.6,132,1.62,395,03/24/2026 14:14:46
2026-03-24 18:14:46.505287,,SPY,20260324,653,C,1.59,294,1.62,395,03/24/2026 14:14:46
2026-03-24 18:14:46.505325,,SPY,20260324,653,C,1.59,294,1.61,204,03/24/2026 14:14:46
2026-03-24 18:14:46.505354,,SPY,20260324,653,C,1.59,294,1.61,204,03/24/2026 14:14:46
2026-03-24 18:14:46.505382,,SPY,20260324,653,C,1.59,294,1.61,204,03/24/2026 14:14:46
2026-03-24 18:14:46.604202,,SPY,20260324,653,C,1.58,802,1.61,204,03/24/2026 14:14:46
2026-03-24 18:14:46.604235,,SPY,20260324,653,C,1.58,802,1.6,66,03/24/2026 14:14:46
2026-03-24 18:14:46.604260,,SPY,20260324,653,C,1.58,802,1.6,66,03/24/2026 14:14:46
2026-03-24 18:14:46.604286,,SPY,20260324,653,C,1.58,802,1.6,66,03/24/2026 14:14:46
2026-03-24 18:14:46.805379,,SPY,20260324,653,C,1.59,169,1.6,66,03/24/2026 14:14:46
2026-03-24 18:14:46.805409,,SPY,20260324,653,C,1.59,169,1.61,257,03/24/2026 14:14:46
2026-03-24 18:14:46.805433,,SPY,20260324,653,C,1.59,169,1.61,257,03/24/2026 14:14:46
2026-03-24 18:14:46.805459,,SPY,20260324,653,C,1.59,169,1.61,257,03/24/2026 14:14:46
2026-03-24 18:14:46.905293,,SPY,20260324,653,C,1.59,180,1.61,257,03/24/2026 14:14:46
2026-03-24 18:14:46.905322,,SPY,20260324,653,C,1.59,180,1.61,350,03/24/2026 14:14:46
2026-03-24 18:14:47.745013,,SPY,20260324,653,C,1.59,180,1.6,8,03/24/2026 14:14:47
2026-03-24 18:14:47.745037,,SPY,20260324,653,C,1.59,398,1.6,8,03/24/2026 14:14:47
2026-03-24 18:14:47.745062,,SPY,20260324,653,C,1.59,398,1.6,8,03/24/2026 14:14:47
2026-03-24 18:14:47.806368,,SPY,20260324,653,C,1.59,398,1.61,194,03/24/2026 14:14:47
2026-03-24 18:14:47.806395,,SPY,20260324,653,C,1.59,135,1.61,194,03/24/2026 14:14:47
2026-03-24 18:14:47.806422,,SPY,20260324,653,C,1.59,135,1.61,194,03/24/2026 14:14:47
2026-03-24 18:14:47.907479,,SPY,20260324,653,C,1.61,222,1.63,203,03/24/2026 14:14:47
2026-03-24 18:14:47.907505,,SPY,20260324,653,C,1.61,222,1.63,203,03/24/2026 14:14:47
2026-03-24 18:14:47.907530,,SPY,20260324,653,C,1.61,222,1.63,203,03/24/2026 14:14:47
2026-03-24 18:14:48.708998,,SPY,20260324,653,C,1.61,222,1.62,5,03/24/2026 14:14:48
2026-03-24 18:14:48.709023,,SPY,20260324,653,C,1.61,208,1.62,5,03/24/2026 14:14:48
2026-03-24 18:14:48.709048,,SPY,20260324,653,C,1.61,208,1.62,5,03/24/2026 14:14:48
2026-03-24 18:14:48.849679,,SPY,20260324,653,C,1.6,715,1.62,5,03/24/2026 14:14:48
2026-03-24 18:14:48.849714,,SPY,20260324,653,C,1.6,715,1.62,5,03/24/2026 14:14:48
2026-03-24 18:14:48.849743,,SPY,20260324,653,C,1.6,715,1.62,278,03/24/2026 14:14:48
2026-03-24 18:14:49.514198,,SPY,20260324,653,C,1.6,715,1.61,2,03/24/2026 14:14:49
2026-03-24 18:14:49.514222,,SPY,20260324,653,C,1.6,77,1.61,2,03/24/2026 14:14:49
2026-03-24 18:14:49.514247,,SPY,20260324,653,C,1.6,77,1.61,2,03/24/2026 14:14:49
2026-03-24 18:14:49.647144,,SPY,20260324,653,C,1.6,77,1.62,323,03/24/2026 14:14:49
2026-03-24 18:14:49.647191,,SPY,20260324,653,C,1.6,229,1.62,323,03/24/2026 14:14:49
2026-03-24 18:14:49.647220,,SPY,20260324,653,C,1.6,229,1.62,323,03/24/2026 14:14:49
2026-03-24 18:14:49.909091,,SPY,20260324,653,C,1.61,8,1.62,323,03/24/2026 14:14:49
2026-03-24 18:14:49.909117,,SPY,20260324,653,C,1.61,8,1.62,323,03/24/2026 14:14:49
2026-03-24 18:14:49.909142,,SPY,20260324,653,C,1.61,8,1.62,9,03/24/2026 14:14:49
2026-03-24 18:14:50.046839,,SPY,20260324,653,C,1.6,854,1.62,9,03/24/2026 14:14:50
2026-03-24 18:14:50.046897,,SPY,20260324,653,C,1.6,854,1.62,9,03/24/2026 14:14:50
2026-03-24 18:14:50.046929,,SPY,20260324,653,C,1.6,854,1.62,17,03/24/2026 14:14:50
2026-03-24 18:14:50.247212,,SPY,20260324,653,C,1.59,704,1.62,17,03/24/2026 14:14:50
2026-03-24 18:14:50.247250,,SPY,20260324,653,C,1.59,704,1.61,13,03/24/2026 14:14:50
2026-03-24 18:14:50.247282,,SPY,20260324,653,C,1.59,704,1.61,13,03/24/2026 14:14:50
2026-03-24 18:14:50.247319,,SPY,20260324,653,C,1.59,704,1.61,13,03/24/2026 14:14:50
2026-03-24 18:14:50.409638,,SPY,20260324,653,C,1.59,701,1.61,13,03/24/2026 14:14:50
2026-03-24 18:14:50.409680,,SPY,20260324,653,C,1.59,701,1.61,9,03/24/2026 14:14:50
2026-03-24 18:14:50.506381,,SPY,20260324,653,C,1.59,701,1.6,9,03/24/2026 14:14:50
2026-03-24 18:14:50.506391,,SPY,20260324,653,C,1.59,202,1.6,9,03/24/2026 14:14:50
2026-03-24 18:14:50.648289,,SPY,20260324,653,C,1.58,646,1.6,9,03/24/2026 14:14:50
2026-03-24 18:14:50.648313,,SPY,20260324,653,C,1.58,646,1.6,9,03/24/2026 14:14:50
2026-03-24 18:14:50.648326,,SPY,20260324,653,C,1.58,646,1.6,197,03/24/2026 14:14:50
2026-03-24 18:14:50.715373,,SPY,20260324,653,C,1.58,578,1.6,197,03/24/2026 14:14:50
2026-03-24 18:14:50.715402,,SPY,20260324,653,C,1.58,578,1.6,27,03/24/2026 14:14:50
2026-03-24 18:14:50.844452,,SPY,20260324,653,C,1.59,107,1.6,27,03/24/2026 14:14:50
2026-03-24 18:14:50.844478,,SPY,20260324,653,C,1.59,107,1.61,228,03/24/2026 14:14:50
2026-03-24 18:14:50.844500,,SPY,20260324,653,C,1.59,107,1.61,228,03/24/2026 14:14:50
2026-03-24 18:14:50.844521,,SPY,20260324,653,C,1.59,107,1.61,228,03/24/2026 14:14:50
2026-03-24 18:14:50.951154,,SPY,20260324,653,C,1.58,738,1.61,228,03/24/2026 14:14:50
2026-03-24 18:14:50.951183,,SPY,20260324,653,C,1.58,738,1.6,15,03/24/2026 14:14:50
2026-03-24 18:14:50.951208,,SPY,20260324,653,C,1.58,738,1.6,15,03/24/2026 14:14:50
2026-03-24 18:14:50.951233,,SPY,20260324,653,C,1.58,738,1.6,15,03/24/2026 14:14:50
2026-03-24 18:14:51.111940,,SPY,20260324,653,C,1.59,381,1.6,15,03/24/2026 14:14:51
2026-03-24 18:14:51.111969,,SPY,20260324,653,C,1.59,381,1.61,185,03/24/2026 14:14:51
2026-03-24 18:14:51.111994,,SPY,20260324,653,C,1.59,381,1.61,185,03/24/2026 14:14:51
2026-03-24 18:14:51.112018,,SPY,20260324,653,C,1.59,381,1.61,185,03/24/2026 14:14:51
2026-03-24 18:14:51.407387,,SPY,20260324,653,C,1.59,551,1.61,185,03/24/2026 14:14:51
2026-03-24 18:14:51.407430,,SPY,20260324,653,C,1.59,551,1.61,114,03/24/2026 14:14:51
2026-03-24 18:14:51.813454,,SPY,20260324,653,C,1.6,14,1.61,114,03/24/2026 14:14:51
2026-03-24 18:14:51.813522,,SPY,20260324,653,C,1.6,14,1.62,471,03/24/2026 14:14:51
2026-03-24 18:14:51.813575,,SPY,20260324,653,C,1.6,14,1.62,471,03/24/2026 14:14:51
2026-03-24 18:14:51.813628,,SPY,20260324,653,C,1.6,14,1.62,471,03/24/2026 14:14:51
2026-03-24 18:14:51.914599,,SPY,20260324,653,C,1.61,19,1.62,471,03/24/2026 14:14:51
2026-03-24 18:14:51.914629,,SPY,20260324,653,C,1.61,19,1.63,419,03/24/2026 14:14:51
2026-03-24 18:14:51.914653,,SPY,20260324,653,C,1.61,19,1.63,419,03/24/2026 14:14:51
2026-03-24 18:14:51.914678,,SPY,20260324,653,C,1.61,19,1.63,419,03/24/2026 14:14:51
2026-03-24 18:14:52.013917,,SPY,20260324,653,C,1.6,611,1.63,419,03/24/2026 14:14:52
2026-03-24 18:14:52.013951,,SPY,20260324,653,C,1.6,611,1.62,240,03/24/2026 14:14:52
2026-03-24 18:14:52.013976,,SPY,20260324,653,C,1.6,611,1.62,240,03/24/2026 14:14:52
2026-03-24 18:14:52.014002,,SPY,20260324,653,C,1.6,611,1.62,240,03/24/2026 14:14:52
2026-03-24 18:14:52.104583,,SPY,20260324,653,C,1.6,611,1.63,548,03/24/2026 14:14:52
2026-03-24 18:14:52.104611,,SPY,20260324,653,C,1.6,702,1.63,548,03/24/2026 14:14:52
2026-03-24 18:14:52.104636,,SPY,20260324,653,C,1.6,702,1.63,548,03/24/2026 14:14:52
2026-03-24 18:14:52.213886,,SPY,20260324,653,C,1.6,702,1.61,2,03/24/2026 14:14:52
2026-03-24 18:14:52.213915,,SPY,20260324,653,C,1.6,134,1.61,2,03/24/2026 14:14:52
2026-03-24 18:14:52.213945,,SPY,20260324,653,C,1.6,134,1.61,2,03/24/2026 14:14:52
2026-03-24 18:14:52.314374,,SPY,20260324,653,C,1.58,71,1.61,2,03/24/2026 14:14:52
2026-03-24 18:14:52.314414,,SPY,20260324,653,C,1.58,71,1.6,17,03/24/2026 14:14:52
2026-03-24 18:14:52.314447,,SPY,20260324,653,C,1.58,71,1.6,17,03/24/2026 14:14:52
2026-03-24 18:14:52.314478,,SPY,20260324,653,C,1.58,71,1.6,17,03/24/2026 14:14:52
2026-03-24 18:14:52.413405,,SPY,20260324,653,C,1.57,357,1.6,17,03/24/2026 14:14:52
2026-03-24 18:14:52.413457,,SPY,20260324,653,C,1.57,357,1.59,16,03/24/2026 14:14:52
2026-03-24 18:14:52.413496,,SPY,20260324,653,C,1.57,357,1.59,16,03/24/2026 14:14:52
2026-03-24 18:14:52.413525,,SPY,20260324,653,C,1.57,357,1.59,16,03/24/2026 14:14:52
2026-03-24 18:14:52.843277,,SPY,20260324,653,C,1.57,357,1.58,8,03/24/2026 14:14:52
2026-03-24 18:14:52.843338,,SPY,20260324,653,C,1.57,35,1.58,8,03/24/2026 14:14:52
2026-03-24 18:14:52.843381,,SPY,20260324,653,C,1.57,35,1.58,8,03/24/2026 14:14:52
2026-03-24 18:14:52.913647,,SPY,20260324,653,C,1.57,35,1.59,495,03/24/2026 14:14:52
2026-03-24 18:14:52.913674,,SPY,20260324,653,C,1.57,32,1.59,495,03/24/2026 14:14:52
2026-03-24 18:14:52.913700,,SPY,20260324,653,C,1.57,32,1.59,495,03/24/2026 14:14:52
2026-03-24 18:14:53.143817,,SPY,20260324,653,C,1.57,32,1.58,29,03/24/2026 14:14:53
2026-03-24 18:14:53.143846,,SPY,20260324,653,C,1.57,28,1.58,29,03/24/2026 14:14:53
2026-03-24 18:14:53.143886,,SPY,20260324,653,C,1.57,28,1.58,29,03/24/2026 14:14:53
2026-03-24 18:14:53.214405,,SPY,20260324,653,C,1.57,28,1.59,636,03/24/2026 14:14:53
2026-03-24 18:14:53.214441,,SPY,20260324,653,C,1.57,62,1.59,636,03/24/2026 14:14:53
2026-03-24 18:14:53.214471,,SPY,20260324,653,C,1.57,62,1.59,636,03/24/2026 14:14:53
2026-03-24 18:14:53.614766,,SPY,20260324,653,C,1.56,376,1.59,636,03/24/2026 14:14:53
2026-03-24 18:14:53.614805,,SPY,20260324,653,C,1.56,376,1.58,87,03/24/2026 14:14:53
2026-03-24 18:14:53.614835,,SPY,20260324,653,C,1.56,376,1.58,87,03/24/2026 14:14:53
2026-03-24 18:14:53.614863,,SPY,20260324,653,C,1.56,376,1.58,87,03/24/2026 14:14:53
2026-03-24 18:14:54.116000,,SPY,20260324,653,C,1.57,117,1.58,87,03/24/2026 14:14:54
2026-03-24 18:14:54.116166,,SPY,20260324,653,C,1.57,117,1.59,524,03/24/2026 14:14:54
2026-03-24 18:14:54.116193,,SPY,20260324,653,C,1.57,117,1.59,524,03/24/2026 14:14:54
2026-03-24 18:14:54.116218,,SPY,20260324,653,C,1.57,117,1.59,524,03/24/2026 14:14:54
2026-03-24 18:14:54.515763,,SPY,20260324,653,C,1.56,136,1.59,524,03/24/2026 14:14:54
2026-03-24 18:14:54.515773,,SPY,20260324,653,C,1.56,136,1.57,4,03/24/2026 14:14:54
2026-03-24 18:14:54.515780,,SPY,20260324,653,C,1.56,136,1.57,4,03/24/2026 14:14:54
2026-03-24 18:14:54.515788,,SPY,20260324,653,C,1.56,136,1.57,4,03/24/2026 14:14:54
2026-03-24 18:14:54.607452,,SPY,20260324,653,C,1.56,80,1.57,4,03/24/2026 14:14:54
2026-03-24 18:14:54.716158,,SPY,20260324,653,C,1.55,332,1.57,4,03/24/2026 14:14:54
2026-03-24 18:14:54.716169,,SPY,20260324,653,C,1.55,332,1.57,4,03/24/2026 14:14:54
2026-03-24 18:14:54.716181,,SPY,20260324,653,C,1.55,332,1.57,170,03/24/2026 14:14:54
2026-03-24 18:14:54.955511,,SPY,20260324,653,C,1.56,159,1.57,170,03/24/2026 14:14:54
2026-03-24 18:14:54.955543,,SPY,20260324,653,C,1.56,159,1.58,536,03/24/2026 14:14:54
2026-03-24 18:14:54.955567,,SPY,20260324,653,C,1.56,159,1.58,536,03/24/2026 14:14:54
2026-03-24 18:14:54.955601,,SPY,20260324,653,C,1.56,159,1.58,536,03/24/2026 14:14:54
2026-03-24 18:14:55.017351,,SPY,20260324,653,C,1.56,268,1.58,536,03/24/2026 14:14:55
2026-03-24 18:14:55.017376,,SPY,20260324,653,C,1.56,268,1.58,251,03/24/2026 14:14:55
2026-03-24 18:14:55.122600,,SPY,20260324,653,C,1.56,363,1.58,251,03/24/2026 14:14:55
2026-03-24 18:14:55.122648,,SPY,20260324,653,C,1.56,363,1.58,46,03/24/2026 14:14:55
2026-03-24 18:14:55.518898,,SPY,20260324,653,C,1.57,186,1.58,46,03/24/2026 14:14:55
2026-03-24 18:14:55.518933,,SPY,20260324,653,C,1.57,186,1.59,688,03/24/2026 14:14:55
2026-03-24 18:14:55.518961,,SPY,20260324,653,C,1.57,186,1.59,688,03/24/2026 14:14:55
2026-03-24 18:14:55.518987,,SPY,20260324,653,C,1.57,186,1.59,688,03/24/2026 14:14:55
2026-03-24 18:14:55.650869,,SPY,20260324,653,C,1.57,56,1.59,688,03/24/2026 14:14:55
2026-03-24 18:14:55.650990,,SPY,20260324,653,C,1.57,56,1.59,896,03/24/2026 14:14:55
2026-03-24 18:14:55.960121,,SPY,20260324,653,C,1.57,56,1.58,68,03/24/2026 14:14:55
2026-03-24 18:14:55.960188,,SPY,20260324,653,C,1.57,112,1.58,68,03/24/2026 14:14:55
2026-03-24 18:14:55.960217,,SPY,20260324,653,C,1.57,112,1.58,68,03/24/2026 14:14:55
2026-03-24 18:14:56.311745,,SPY,20260324,653,C,1.56,334,1.58,68,03/24/2026 14:14:56
2026-03-24 18:14:56.311773,,SPY,20260324,653,C,1.56,334,1.58,68,03/24/2026 14:14:56
2026-03-24 18:14:56.311799,,SPY,20260324,653,C,1.56,334,1.58,160,03/24/2026 14:14:56
2026-03-24 18:14:56.518991,,SPY,20260324,653,C,1.57,182,1.58,160,03/24/2026 14:14:56
2026-03-24 18:14:56.519042,,SPY,20260324,653,C,1.57,182,1.59,691,03/24/2026 14:14:56
2026-03-24 18:14:56.519094,,SPY,20260324,653,C,1.57,182,1.59,691,03/24/2026 14:14:56
2026-03-24 18:14:56.519123,,SPY,20260324,653,C,1.57,182,1.59,691,03/24/2026 14:14:56
2026-03-24 18:14:56.619504,,SPY,20260324,653,C,1.57,182,1.58,29,03/24/2026 14:14:56
2026-03-24 18:14:56.619531,,SPY,20260324,653,C,1.57,156,1.58,29,03/24/2026 14:14:56
2026-03-24 18:14:56.619560,,SPY,20260324,653,C,1.57,156,1.58,29,03/24/2026 14:14:56
2026-03-24 18:14:56.757151,,SPY,20260324,653,C,1.56,40,1.58,29,03/24/2026 14:14:56
2026-03-24 18:14:56.757182,,SPY,20260324,653,C,1.56,40,1.57,7,03/24/2026 14:14:56
2026-03-24 18:14:56.757208,,SPY,20260324,653,C,1.56,40,1.57,7,03/24/2026 14:14:56
2026-03-24 18:14:56.757234,,SPY,20260324,653,C,1.56,40,1.57,7,03/24/2026 14:14:56
2026-03-24 18:14:56.914853,,SPY,20260324,653,C,1.54,39,1.57,7,03/24/2026 14:14:56
2026-03-24 18:14:56.914878,,SPY,20260324,653,C,1.54,39,1.55,2,03/24/2026 14:14:56
2026-03-24 18:14:56.914898,,SPY,20260324,653,C,1.54,39,1.55,2,03/24/2026 14:14:56
2026-03-24 18:14:56.914919,,SPY,20260324,653,C,1.54,39,1.55,2,03/24/2026 14:14:56
2026-03-24 18:14:56.917283,,SPY,20260324,653,C,1.53,83,1.55,2,03/24/2026 14:14:56
2026-03-24 18:14:56.917303,,SPY,20260324,653,C,1.53,83,1.55,2,03/24/2026 14:14:56
2026-03-24 18:14:56.917323,,SPY,20260324,653,C,1.53,83,1.55,38,03/24/2026 14:14:56
2026-03-24 18:14:57.055079,,SPY,20260324,653,C,1.52,162,1.55,38,03/24/2026 14:14:57
2026-03-24 18:14:57.055187,,SPY,20260324,653,C,1.52,162,1.54,75,03/24/2026 14:14:57
2026-03-24 18:14:57.055261,,SPY,20260324,653,C,1.52,162,1.54,75,03/24/2026 14:14:57
2026-03-24 18:14:57.055620,,SPY,20260324,653,C,1.52,162,1.54,75,03/24/2026 14:14:57
2026-03-24 18:14:57.172748,,SPY,20260324,653,C,1.52,18,1.54,75,03/24/2026 14:14:57
2026-03-24 18:14:57.172772,,SPY,20260324,653,C,1.52,18,1.54,366,03/24/2026 14:14:57
2026-03-24 18:14:57.422010,,SPY,20260324,653,C,1.51,154,1.54,366,03/24/2026 14:14:57
2026-03-24 18:14:57.422039,,SPY,20260324,653,C,1.51,154,1.53,63,03/24/2026 14:14:57
2026-03-24 18:14:57.422063,,SPY,20260324,653,C,1.51,154,1.53,63,03/24/2026 14:14:57
2026-03-24 18:14:57.422088,,SPY,20260324,653,C,1.51,154,1.53,63,03/24/2026 14:14:57
2026-03-24 18:14:57.720230,,SPY,20260324,653,C,1.51,155,1.53,63,03/24/2026 14:14:57
2026-03-24 18:14:57.720261,,SPY,20260324,653,C,1.51,155,1.53,54,03/24/2026 14:14:57
2026-03-24 18:14:57.839983,,SPY,20260324,653,C,1.51,155,1.54,558,03/24/2026 14:14:57
2026-03-24 18:14:57.839997,,SPY,20260324,653,C,1.51,328,1.54,558,03/24/2026 14:14:57
2026-03-24 18:14:57.840011,,SPY,20260324,653,C,1.51,328,1.54,558,03/24/2026 14:14:57
2026-03-24 18:14:58.122348,,SPY,20260324,653,C,1.51,328,1.53,29,03/24/2026 14:14:58
2026-03-24 18:14:58.122379,,SPY,20260324,653,C,1.51,251,1.53,29,03/24/2026 14:14:58
2026-03-24 18:14:58.122407,,SPY,20260324,653,C,1.51,251,1.53,29,03/24/2026 14:14:58
2026-03-24 18:14:58.323699,,SPY,20260324,653,C,1.51,104,1.53,29,03/24/2026 14:14:58
2026-03-24 18:14:58.323724,,SPY,20260324,653,C,1.51,104,1.53,340,03/24/2026 14:14:58
2026-03-24 18:14:58.622389,,SPY,20260324,653,C,1.51,114,1.53,340,03/24/2026 14:14:58
2026-03-24 18:14:58.622421,,SPY,20260324,653,C,1.51,114,1.53,332,03/24/2026 14:14:58
2026-03-24 18:14:58.828291,,SPY,20260324,653,C,1.51,177,1.53,332,03/24/2026 14:14:58
2026-03-24 18:14:58.828331,,SPY,20260324,653,C,1.51,177,1.53,115,03/24/2026 14:14:58
2026-03-24 18:14:58.936242,,SPY,20260324,653,C,1.51,177,1.54,580,03/24/2026 14:14:58
2026-03-24 18:14:58.936265,,SPY,20260324,653,C,1.51,377,1.54,580,03/24/2026 14:14:58
2026-03-24 18:14:58.936290,,SPY,20260324,653,C,1.51,377,1.54,580,03/24/2026 14:14:58
2026-03-24 18:14:59.117351,,SPY,20260324,653,C,1.52,10,1.54,580,03/24/2026 14:14:59
2026-03-24 18:14:59.117378,,SPY,20260324,653,C,1.52,10,1.54,580,03/24/2026 14:14:59
2026-03-24 18:14:59.117403,,SPY,20260324,653,C,1.52,10,1.54,710,03/24/2026 14:14:59
2026-03-24 18:14:59.223613,,SPY,20260324,653,C,1.52,72,1.54,710,03/24/2026 14:14:59
2026-03-24 18:14:59.223638,,SPY,20260324,653,C,1.52,72,1.54,534,03/24/2026 14:14:59
2026-03-24 18:14:59.361299,,SPY,20260324,653,C,1.52,116,1.54,534,03/24/2026 14:14:59
2026-03-24 18:14:59.361313,,SPY,20260324,653,C,1.52,116,1.54,168,03/24/2026 14:14:59
2026-03-24 18:14:59.465287,,SPY,20260324,653,C,1.53,46,1.54,168,03/24/2026 14:14:59
2026-03-24 18:14:59.465334,,SPY,20260324,653,C,1.53,46,1.54,168,03/24/2026 14:14:59
2026-03-24 18:14:59.465367,,SPY,20260324,653,C,1.53,46,1.54,68,03/24/2026 14:14:59
2026-03-24 18:14:59.525111,,SPY,20260324,653,C,1.53,46,1.55,464,03/24/2026 14:14:59
2026-03-24 18:14:59.525136,,SPY,20260324,653,C,1.53,5,1.55,464,03/24/2026 14:14:59
2026-03-24 18:14:59.525162,,SPY,20260324,653,C,1.53,5,1.55,464,03/24/2026 14:14:59
2026-03-24 18:14:59.624814,,SPY,20260324,653,C,1.53,5,1.54,27,03/24/2026 14:14:59
2026-03-24 18:14:59.624838,,SPY,20260324,653,C,1.53,5,1.54,27,03/24/2026 14:14:59
2026-03-24 18:14:59.725568,,SPY,20260324,653,C,1.53,5,1.55,300,03/24/2026 14:14:59
2026-03-24 18:14:59.725591,,SPY,20260324,653,C,1.53,5,1.55,300,03/24/2026 14:14:59
2026-03-24 18:14:59.877277,,SPY,20260324,653,C,1.53,5,1.54,5,03/24/2026 14:14:59
2026-03-24 18:14:59.877293,,SPY,20260324,653,C,1.53,5,1.54,5,03/24/2026 14:14:59
2026-03-24 18:15:00.033046,,SPY,20260324,653,C,1.53,5,1.55,231,03/24/2026 14:15:00
2026-03-24 18:15:00.033058,,SPY,20260324,653,C,1.53,5,1.55,231,03/24/2026 14:15:00
2026-03-24 18:15:00.123573,,SPY,20260324,653,C,1.53,5,1.54,4,03/24/2026 14:15:00
2026-03-24 18:15:00.123587,,SPY,20260324,653,C,1.53,5,1.54,4,03/24/2026 14:15:00
2026-03-24 18:15:00.221721,,SPY,20260324,653,C,1.52,70,1.54,4,03/24/2026 14:15:00
2026-03-24 18:15:00.221747,,SPY,20260324,653,C,1.52,70,1.54,4,03/24/2026 14:15:00
2026-03-24 18:15:00.221773,,SPY,20260324,653,C,1.52,70,1.54,127,03/24/2026 14:15:00
2026-03-24 18:15:00.394495,,SPY,20260324,653,C,1.52,70,1.55,71,03/24/2026 14:15:00
2026-03-24 18:15:00.394519,,SPY,20260324,653,C,1.52,717,1.55,71,03/24/2026 14:15:00
2026-03-24 18:15:00.394543,,SPY,20260324,653,C,1.52,717,1.55,71,03/24/2026 14:15:00
2026-03-24 18:15:00.432539,,SPY,20260324,653,C,1.54,7,1.55,71,03/24/2026 14:15:00
2026-03-24 18:15:00.432595,,SPY,20260324,653,C,1.54,7,1.55,71,03/24/2026 14:15:00
2026-03-24 18:15:00.432655,,SPY,20260324,653,C,1.54,7,1.55,55,03/24/2026 14:15:00
2026-03-24 18:15:00.972523,,SPY,20260324,653,C,1.53,300,1.55,55,03/24/2026 14:15:00
2026-03-24 18:15:00.972548,,SPY,20260324,653,C,1.53,300,1.55,55,03/24/2026 14:15:00
2026-03-24 18:15:00.972573,,SPY,20260324,653,C,1.53,300,1.55,90,03/24/2026 14:15:00
2026-03-24 18:15:01.028881,,SPY,20260324,653,C,1.54,5,1.55,90,03/24/2026 14:15:01
2026-03-24 18:15:01.028905,,SPY,20260324,653,C,1.54,5,1.55,90,03/24/2026 14:15:01
2026-03-24 18:15:01.028931,,SPY,20260324,653,C,1.54,5,1.55,70,03/24/2026 14:15:01
2026-03-24 18:15:01.156555,,SPY,20260324,653,C,1.53,60,1.55,70,03/24/2026 14:15:01
2026-03-24 18:15:01.156579,,SPY,20260324,653,C,1.53,60,1.55,70,03/24/2026 14:15:01
2026-03-24 18:15:01.156604,,SPY,20260324,653,C,1.53,60,1.55,222,03/24/2026 14:15:01
2026-03-24 18:15:01.264467,,SPY,20260324,653,C,1.53,204,1.55,222,03/24/2026 14:15:01
2026-03-24 18:15:01.264492,,SPY,20260324,653,C,1.53,204,1.55,92,03/24/2026 14:15:01
2026-03-24 18:15:01.564786,,SPY,20260324,653,C,1.51,68,1.55,92,03/24/2026 14:15:01
